area,name,lat,long,status,note,,住所,,,,,,,,
あきる野市,02-4,35.7328284,139.3113689,5,八幡神社北側道路,,東京都あきる野市平沢６２１－１,,,,,,,,
あきる野市,02-5,35.7258832,139.3186413,5,昭和橋西側フェンス,,東京都あきる野市二宮２１９８-３,,,,,,,,
あきる野市,02-6,35.7338425,139.3054359,5,秋川病院坂上交差点南側畑,,東京都あきる野市平沢２３１,,,,,,,,
あきる野市,02-7,35.7288497,139.3086914,5,ＪＡあきがわ経済センターマイム前植込み,,東京都あきる野市二宮８１８－１,,,,,,,,
あきる野市,03-1,35.7383329,139.303426,5,小林 様北側フェンス,,東京都あきる野市草花３２６６,,,,,,,,
あきる野市,03-2,35.7413565,139.3059308,5,いなげやあきる野草花店東側道路際,,東京都あきる野市草花１５６７－１,,,,,,,,
あきる野市,03-3,35.7469683,139.3058593,5,草花パークハイツ南入口,,東京都あきる野市草花２３９０,,,,,,,,
あきる野市,03-4,35.7424329,139.2997262,5,多西小学校裏フェンス,,東京都あきる野市草花２８８５,,,,,,,,
あきる野市,03-5,35.7432223,139.2960958,5,前田 様宅前,,東京都あきる野市草花２６７1－１,,,,,,,,
あきる野市,03-6,35.7390825,139.3002897,5,御堂会館北側フェンス,,東京都あきる野市草花３４８２－１６,,,,,,,,
あきる野市,03-7,35.7356011,139.2984047,5,田中 様宅東側畑,,東京都あきる野市原小宮1－13－19,,,,,,,,
あきる野市,03-8,35.7337659,139.3023381,5,森ノ根公園南側フェンス,,東京都あきる野市原小宮2－8－7,,,,,,,,
あきる野市,04-1,35.7422339,139.2836233,5,尾崎会館前畑,,東京都あきる野市菅生２７２,,,,,,,,
あきる野市,04-2,35.7438935,139.2897605,5,菅生交流会館入口フェンス,,東京都あきる野市菅生５８２,,,,,,,,
あきる野市,04-3,35.7518297,139.2892291,5,追分橋国道側ガードレール,,東京都あきる野市菅生１２５６－２,,,,,,,,
あきる野市,04-4,35.7542362,139.2882764,5,菅生会館フェンス,,東京都あきる野市菅生１３３８－１,,,,,,,,
あきる野市,05-1,35.7234488,139.2773063,5,若葉児童館入口際,,東京都あきる野市上代継３０４－１,,,,,,,,
あきる野市,05-2,35.7251908,139.2760731,5,薬師坂下スーパーオザム西側フェンス,,東京都あきる野市上代継２５２－１6,,,,,,,,
あきる野市,05-3,35.7258343,139.274587,5,渕上郵便局東,,東京都あきる野市渕上１８６－３,,,,,,,,
あきる野市,05-4,35.7277952,139.2828607,5,マサル設計事務所前植込み,,東京都あきる野市下代継１２０－５,,,,,,,,
あきる野市,05-5,35.7224593,139.2725254,5,出雲神社境内南道路際,,東京都あきる野市渕上３１１－１,,,,,,,,
あきる野市,05-6,35.7229774,139.2759135,5,西秋留小学校前フェンス,,東京都あきる野市上代継２９２,,,,,,,,
あきる野市,05-7,35.7207118,139.2802222,5,中山 様宅前道路際,,東京都あきる野市下代継３９０－１,,,,,,,,
あきる野市,06-1,35.7278417,139.2865642,5,秋川駅南口前,,東京都あきる野市油平５７－２,,,,,,,,
あきる野市,06-2,35.7264494,139.2837528,5,比丘尼山交差点北歩道植込,,東京都あきる野市油平３－２,,,,,,,,
あきる野市,06-3,35.7269532,139.2869119,5,秋川駅前運動広場西南角,,東京都あきる野市油平９２－７,,,,,,,,
あきる野市,06-4,35.7228796,139.2868023,5,瀬沼商店北側道路際,,東京都あきる野市油平２４８,,,,,,,,
あきる野市,06-5,35.7205502,139.290052,5,西側フェンス（坂本様宅）,,東京都あきる野市牛沼２０３－１,,,,,,,,
あきる野市,06-6,35.7193018,139.2859856,5,中村 様宅北側国道際,,東京都あきる野市牛沼９９－５,,,,,,,,
あきる野市,07-1,35.7206876,139.2979434,5,よつぎ第一保育園北側道路際,,東京都あきる野市雨間１０６５－１,,,,,,,,
あきる野市,07-2,35.7253252,139.2943418,5,市営雨間ハイツ前,,東京都あきる野市雨間５３３－１,,,,,,,,
あきる野市,07-3,35.7246942,139.2993425,5,秋留野公園南側入口際,,東京都あきる野市秋留４－４－３,,,,,,,,
あきる野市,07-4,35.7208671,139.2962923,5,内田 様宅西側,,東京都あきる野市雨間１０２２－１,,,,,,,,
あきる野市,07-5,35.7228859,139.2949468,5,シャトレーゼ都道南側,,東京都あきる野市雨間６９７,,,,,,,,
あきる野市,08-1,35.7180606,139.3130241,5,久保クラブ前フェンス,,東京都あきる野市小川５５５－１,,,,,,,,
あきる野市,08-2,35.7207036,139.3162878,5,小川交差点西側畑,,東京都あきる野市小川１８－１,,,,,,,,
あきる野市,08-3,35.7212031,139.3173576,5,小川会館東側バス停前,,東京都あきる野市小川７９９－２,,,,,,,,
あきる野市,08-4,35.7202832,139.321928,5,さわやかピュアコインランドリー前,,東京都あきる野市小川１０５５－３,,,,,,,,
あきる野市,08-5,35.7186002,139.3243109,5,仲田公園南側入口際,,東京都あきる野市小川東１-17-17,,,,,,,,
あきる野市,08-6,35.7222573,139.3228852,5,谷後公園北側入口際,,東京都あきる野市二宮東１-4-4,,,,,,,,
あきる野市,08-7,35.723474,139.3196066,5,ビレッジハウス秋多１号棟前ﾌｪﾝｽ,,東京都あきる野市二宮１４６０,,,,,,,,
あきる野市,09-1,35.7329846,139.3156413,5,森山会館前ブロック塀,,東京都あきる野市草花９４５,,,,,,,,
あきる野市,09-2,35.7367024,139.3080109,5,小田川 邸北側,,東京都あきる野市草花６９５－１,,,,,,,,
あきる野市,09-3,35.734063,139.3151576,5,山本 様宅北側畑,,東京都あきる野市草花９３８－１,,,,,,,,
あきる野市,09-4,35.7377572,139.3150502,5,田中 様 宅前ブロック塀,,東京都あきる野市草花１１１１－１,,,,,,,,
あきる野市,09-5,35.741155,139.3155172,5,リバーサイドＡ公園,,東京都あきる野市草花３６７０－５４３,,,,,,,,
あきる野市,09-6,35.7384496,139.3107208,5,永田橋通り・公民館通り交差点西側道路脇,,東京都あきる野市草花１４３９－２,,,,,,,,
あきる野市,09-7,35.7446448,139.3129155,5,田中 様宅東側土手,,東京都あきる野市草花１９０２－１,,,,,,,,
あきる野市,10-1,35.7257451,139.268559,5,原店交差点,,東京都あきる野市引田400-1,,,,,,,,
あきる野市,10-2,35.7298945,139.2687085,5,武蔵引田駅駐輪場,,東京都あきる野市引田280番地,,,,,,,,
あきる野市,10-3,35.7246863,139.2681828,5,二見屋金物店南側畑,,東京都あきる野市引田５８９－１,,,,,,,,
あきる野市,10-4,35.721283,139.2668878,5,武田 様宅ブロック塀,,東京都あきる野市引田７２９－１,,,,,,,,
あきる野市,10-5,35.7273972,139.2692731,5,秋川文化幼稚園北側キウイ畑,,東京都あきる野市引田３９４－１,,,,,,,,
あきる野市,10-6,35.7200598,139.268216,5,宮川 様宅南側資材置場,,東京都あきる野市引田７９５－１,,,,,,,,
あきる野市,10-7,35.7214662,139.2686709,5,真照寺駐車場東側,,東京都あきる野市引田８５０－１,,,,,,,,
あきる野市,11-1,35.7280877,139.2870114,5,秋川駅北口広場横,,東京都あきる野市秋川１-２３,,,,,,,,
あきる野市,11-2,35.7258653,139.2934418,5,坂本 様宅東側道路際,,東京都あきる野市雨間５０５－１７,,,,,,,,
あきる野市,11-3,35.7303717,139.2880853,5,秋川キララホール南側,,東京都あきる野市秋川１-１６－１,,,,,,,,
あきる野市,11-4,35.7321242,139.290892,5,大塚原っぱ公園西側,,東京都あきる野市秋川５－４,,,,,,,,
あきる野市,11-5,35.7324356,139.2854162,5,上塚場公園西側道路際,,東京都あきる野市秋川３-４,,,,,,,,
あきる野市,11-6,35.7382136,139.2884339,5,神明保育園前フェンス,,東京都あきる野市瀬戸岡４４６,,,,,,,,
あきる野市,11-7,35.7382852,139.2928757,5,瀬戸岡会館北側三角空き地,,東京都あきる野市瀬戸岡５２５－１,,,,,,,,
あきる野市,11-8,35.7287396,139.2946017,5,あきる野市役所敷地内,,東京都あきる野市二宮350,,,,,,,,
あきる野市,12-1,35.7246417,139.2551153,5,山田八幡神社北側市道ガードレール,,東京都あきる野市山田４７６－２,,,,,,,,
あきる野市,12-2,35.7277425,139.256637,5,(株)おのざわＬＰガス容器置場前,,東京都あきる野市山田５５５－１,,,,,,,,
あきる野市,12-3,35.7258152,139.2628457,5,観光トイレ敷地内,,東京都あきる野市山田８２２,,,,,,,,
あきる野市,12-4,35.7250424,139.2614429,5,石川 様宅南 市道沿い,,東京都あきる野市山田８４０－１,,,,,,,,
あきる野市,12-5,35.7267706,139.2582463,5,吉沢 様宅大谷石塀,,東京都あきる野市山田８９３－１,,,,,,,,
あきる野市,12-6,35.7258581,139.2577424,5,吉澤 様宅ブロック塀,,東京都あきる野市山田９５４－１,,,,,,,,
あきる野市,12-7,35.7244267,139.2510207,5,山本 様宅前市道ガードレール,,東京都あきる野市網代１６１,,,,,,,,
あきる野市,13-1,35.7261183,139.2547065,5,伊奈ハイツ,,東京都あきる野市伊奈１０４１,,,,,,,,
あきる野市,13-2,35.7266643,139.2505689,5,加藤 様宅大谷石塀,,東京都あきる野市伊奈１１０１－１,,,,,,,,
あきる野市,13-3,35.7290815,139.248278,5,小作木工（有）南側,,東京都あきる野市伊奈１２３７－２,,,,,,,,
あきる野市,13-4,35.7299409,139.2450049,5,中村 様宅西側垣根際,,東京都あきる野市伊奈１４３１,,,,,,,,
あきる野市,13-5,35.7274061,139.2464921,5,神田 様宅ブロック塀,,東京都あきる野市伊奈１５０１－１,,,,,,,,
あきる野市,13-6,35.7307611,139.2418951,5,秋川教材東側 石階段東側土手,,東京都あきる野市横沢１７－１,,,,,,,,
あきる野市,13-7,35.7320449,139.2409089,5,大悲願寺南側畑,,東京都あきる野市横沢５１－１,,,,,,,,
あきる野市,14-1,35.7327433,139.2530289,5,荻島 様宅ブロック塀,,東京都あきる野市伊奈４１２－１,,,,,,,,
あきる野市,14-2,35.7333239,139.2556732,5,いなげやあきる野北伊奈店西側植込,,東京都あきる野市伊奈４９２－１,,,,,,,,
あきる野市,14-3,35.7347516,139.2560491,5,五日市伊奈郵便局北側道路植込,,東京都あきる野市伊奈４６５－１２,,,,,,,,
あきる野市,14-4,35.7305953,139.2567713,5,嶋﨑 様宅フｴンス,,東京都あきる野市伊奈８１２－１,,,,,,,,
あきる野市,14-5,35.7295846,139.2551616,5,五日市ファインプラザ前,,東京都あきる野市伊奈８５９－３,,,,,,,,
あきる野市,14-6,35.7314781,139.2534231,5,鈴木 様宅南側栗林,,東京都あきる野市伊奈９６４－３,,,,,,,,
あきる野市,14-7,35.7313352,139.2494678,5,清水 様宅南 市道ガードレール,,東京都あきる野市伊奈１２６７－６,,,,,,,,
あきる野市,15-1,35.7298822,139.2196508,5,五日市会館北側駐車場,,東京都あきる野市五日市４１７－４,,,,,,,,
あきる野市,15-2,35.7292326,139.2211461,5,五日市中南側フェンス,,東京都あきる野市五日市４００,,,,,,,,
あきる野市,15-3,35.7276092,139.2156095,5,JA秋川五日市支店資材置場鉄柵,,東京都あきる野市小中野３６５－２,,,,,,,,
あきる野市,15-4,35.7270556,139.2128616,5,内倉 様宅ブロック塀,,東京都あきる野市小中野８７－３,,,,,,,,
あきる野市,15-5,35.7273103,139.2111339,5,坂本 様宅大谷石塀,,東京都あきる野市小中野２８８,,,,,,,,
あきる野市,15-6,35.7250265,139.22148,5,小和田橋北側東 市道ガードレール,,東京都あきる野市五日市１０９５－７,,,,,,,,
あきる野市,15-7,35.7238898,139.2221318,5,小和田橋下流トイレ付近ｶﾞｰﾄﾞﾚｰﾙ,,東京都あきる野市小和田１４３付近,,,,,,,,
あきる野市,16-1,35.729676,139.2247357,5,東町バス停前植え込み,,東京都あきる野市五日市１３５,,,,,,,,
あきる野市,16-2,35.7294249,139.228651,5,ハイムセランブロック塀,,東京都あきる野市留原８１９－１,,,,,,,,
あきる野市,16-3,35.7308663,139.2225556,5,五日市小学校南側フェンス,,東京都あきる野市五日市４５０,,,,,,,,
あきる野市,16-4,35.7321938,139.2255067,5,髙橋 様宅ブロック塀,,東京都あきる野市入野１４４－１,,,,,,,,
あきる野市,16-5,35.7352864,139.2262141,5,加藤商店北側空地,,東京都あきる野市入野３５８,,,,,,,,
あきる野市,16-6,35.7343739,139.2214452,5,樽自治会入口三叉路南 市道沿い,,東京都あきる野市五日市２９０－１,,,,,,,,
あきる野市,16-7,35.7404406,139.2158344,5,深沢橋西 市道ガードレール,,東京都あきる野市深沢１８８,,,,,,,,
あきる野市,17-1,35.7242864,139.2340518,5,柳川 様宅石塀,,東京都あきる野市留原１２９－１,,,,,,,,
あきる野市,17-2,35.7226441,139.2318026,5,青木 進 様宅ブロック塀,,東京都あきる野市留原１６６－５,,,,,,,,
あきる野市,17-3,35.7238113,139.2304359,5,古山 様宅,,東京都あきる野市留原１８６－１,,,,,,,,
あきる野市,18-1,35.7323726,139.2327605,5,野﨑 様宅ブロック塀,,東京都あきる野市三内１６９－１,,,,,,,,
あきる野市,18-2,35.7360916,139.227757,5,329番地先市道ガードレール,,東京都あきる野市三内329番地先,,,,,,,,
あきる野市,18-3,35.7286141,139.2412429,5,渡邉 様宅東側畑,,東京都あきる野市高尾１４－１,,,,,,,,
あきる野市,18-4,35.7254199,139.2379782,5,大光寺前 市道ガードレール,,東京都あきる野市高尾２３３,,,,,,,,
あきる野市,18-5,35.7299343,139.2309124,5,森谷 様宅ブロック塀,,東京都あきる野市舘谷１４１－３,,,,,,,,
あきる野市,18-6,35.7298944,139.2333849,5,ＮＴＴ旧五日市営業所前鉄柵,,東京都あきる野市舘谷１７３,,,,,,,,
あきる野市,18-7,35.7321605,139.2281398,5,武蔵五日市駅舎南側フェンス,,東京都あきる野市舘谷台１６,,,,,,,,
あきる野市,19-1,35.7256536,139.2061739,5,岡部 様宅 都道際,,東京都あきる野市戸倉６９－１,,,,,,,,
あきる野市,19-2,35.7281859,139.203129,5,ゲ－トボ－ル場前空き地,,東京都あきる野市戸倉２８４－１,,,,,,,,
あきる野市,19-3,35.7304724,139.2007709,5,(株)カネショウ倉庫前都道沿い,,東京都あきる野市戸倉７３２－２,,,,,,,,
あきる野市,19-4,35.7318668,139.2007096,5,黒山 様宅大谷石塀,,東京都あきる野市戸倉１０２９－２,,,,,,,,
あきる野市,19-5,35.7270264,139.1908016,5,丸十木住野林業南側空地,,東京都あきる野市戸倉１３９８－３,,,,,,,,
あきる野市,19-6,35.7224776,139.1948517,5,東平橋東 市道ガ－ドレ－ル,,東京都あきる野市戸倉１６４３,,,,,,,,
あきる野市,20-1,35.724379,139.1806468,5,荷田子駐車場南側フェンス,,東京都あきる野市乙津７０９－１,,,,,,,,
あきる野市,20-2,35.7255673,139.1710331,5,浦野 様宅ブロック塀,,東京都あきる野市乙津１０３９－１,,,,,,,,
あきる野市,20-3,35.7261478,139.1786552,5,旧乙津自治会館 西側道路ガードレール,,東京都あきる野市乙津１２６５－ィ,,,,,,,,
あきる野市,21-1,35.7299063,139.187342,5,大戸里神社 西側道路際,,東京都あきる野市乙津５３７－２,,,,,,,,
あきる野市,21-2,35.7338407,139.1835814,5,小宮ふるさと自然体験学校南側フェンス,,東京都あきる野市乙津１９８４,,,,,,,,
あきる野市,21-3,35.7349746,139.1864315,5,山崎 様宅南側市道ガ－ドレ－ル,,東京都あきる野市乙津２０４１,,,,,,,,
あきる野市,22-1,35.7418498,139.1899152,5,池谷 様宅大谷石塀,,東京都あきる野市養沢６５－１,,,,,,,,
あきる野市,22-2,35.7450394,139.1896469,5,森屋 様宅大谷石塀,,東京都あきる野市養沢１７５ーイ,,,,,,,,
あきる野市,22-3,35.7584925,139.1705334,5,大岳橋バス停横ガードレール,,東京都あきる野市養沢１０１５番地先,,,,,,,,
あきる野市,22-4,35.7531792,139.180007,5,沖倉 様宅向かい市道ガードレール,,東京都あきる野市養沢１１３５－１,,,,,,,,
あきる野市,23-1,35.7163307,139.2910021,5,いきいきセンター西側植え込み,,東京都あきる野市雨間１９４６,,,,,,,,
あきる野市,23-2,35.7160868,139.2933085,5,小岩井 様宅北側ブロック,,東京都あきる野市雨間１８５９－１,,,,,,,,
あきる野市,23-3,35.7153038,139.29571,5,山水工業北側駐車場西側畑,,東京都あきる野市雨間１８４９－１,,,,,,,,
あきる野市,23-4,35.7167569,139.2978281,5,臼井 様宅南側畑,,東京都あきる野市雨間１８２４－１,,,,,,,,
あきる野市,23-5,35.7155624,139.2988417,5,平野様宅西南フェンス,,東京都あきる野市切欠１９７８－１,,,,,,,,
檜原村,1-1,35.72585342,139.1532384,1,檜原村福祉センター入口,,東京都西多摩郡檜原村429番地,,,,,,,,
檜原村,1-2,35.72666116,139.1489634,1,檜原村役場前,,東京都西多摩郡檜原村467番地,,,,,,,,
檜原村,1-3,35.72971637,139.1438486,1,払沢の滝入口パス停前,,東京都西多摩郡檜原村5557番地,,,,,,,,
檜原村,1-4,35.71504156,139.1501524,1,野村康夫宅前,,東京都西多摩郡檜原村717番地,,,,,,,,
檜原村,2-1,35.70405634,139.12494,1,矢沢入口,,東京都西多摩郡檜原村1069番地,,,,,,,,
檜原村,3-1,35.71291873,139.089019,1,人里公衆トイレ下,,東京都西多摩郡檜原村1696番地,,,,,,,,
檜原村,3-2,35.71348762,139.0862845,1,西川橋バス停横,,東京都西多摩郡檜原村1836番地,,,,,,,,
檜原村,4-1,35.72371747,139.0627978,1,浅間尾根登山口入口バス停横,,東京都西多摩郡檜原村6922番地1,,,,,,,,
檜原村,4-2,35.72641775,139.049738,1,たから荘駐車場横,,東京都西多摩郡檜原村2465番地,,,,,,,,
檜原村,5-1,35.74077695,139.1389838,1,中里会館横,,東京都西多摩郡檜原村2979番地,,,,,,,,
檜原村,5-2,35.74663376,139.1219279,1,神戸春日神社前,,東京都西多摩郡檜原村3416番地,,,,,,,,
檜原村,6-1,35.73979114,139.122137,1,峰岸茂宅前,,東京都西多摩郡檜原村3728番地,,,,,,,,
檜原村,6-2,35.73455998,139.125252,1,大谷智幸宅前,,東京都西多摩郡檜原村3992番地,,,,,,,,
檜原村,7-1,35.73207499,139.1119904,1,第2小岩住宅前,,東京都西多摩郡檜原村4271番地,,,,,,,,
檜原村,7-2,35.732822,139.10247,1,清水安夫宅前,,東京都西多摩郡檜原村4520番地,,,,,,,,
檜原村,8-1,35.740151,139.081562,1,除毛橋脇,,東京都西多摩郡檜原村9091番地,,,,,,,,
瑞穂町,1-1,35.765209,139.363198,5,小蜂様方プロック塀,,東京都西多摩郡瑞穂町大字殿ヶ谷930番地,,,,,,,,
瑞穂町,1-2,35.761501,139.361935,5,保坂様方野立 ((株)やまそうアンジェリーカ向い),,東京都西多摩郡瑞穂町大字殿ヶ谷778番地2,,,,,,,,
瑞穂町,1-3,35.766062,139.361424,5,中野様方プロック塀,,東京都西多摩郡瑞穂町大字殿ヶ谷901番地,,,,,,,,
瑞穂町,1-4,35.7617071,139.3573311,5,殿ヶ谷区画整理組合事務所野立,,東京都西多摩郡瑞穂町大字殿ヶ谷696番地5,,,,,,,,
瑞穂町,1-5,35.7681541,139.3607118,5,鳥海管工様プロック塀,,東京都西多摩郡瑞穂町大字殿ヶ谷1076番地,,,,,,,,
瑞穂町,1-6,35.7599057,139.3590912,5,ジョイフル本田瑞穂店東側フェンス,,東京都西多摩郡瑞穂町大字殿ヶ谷442番地,,,,,,,,
瑞穂町,1-7,35.7646656,139.3597047,5,川添荘プロック塀,,東京都西多摩郡瑞穂町大字殿ヶ谷835番地1,,,,,,,,
瑞穂町,2-1,35.7690578,139.3595419,5,石畑下集会所フェンス,,東京都西多摩郡瑞穂町大字石畑1708番地1,,,,,,,,
瑞穂町,2-2,35.7704459,139.3578904,5,村田マンションフェンス,,東京都西多摩郡瑞穂町大字石畑1901番地,,,,,,,,
瑞穂町,2-3,35.769242,139.355927,5,吉岡様方プロック塀,,東京都西多摩郡瑞穂町大字石畑1834番地,,,,,,,,
瑞穂町,2-4,35.7712097,139.3545365,5,瑞穗町役場庁用車南駐車場フェンス,,東京都西多摩郡瑞穂町大字石畑1873番地1,,,,,,,,
瑞穂町,2-5,35.7685358,139.3545467,5,吉岡様方プロック塀,,東京都西多摩郡瑞穂町大字石畑5番地,,,,,,,,
瑞穂町,2-6,35.7670583,139.353304,5,吉岡様方プロック塀,,東京都西多摩郡瑞穂町大字石畑14番地4,,,,,,,,
瑞穂町,2-7,35.7654434,139.3555671,5,石畑会館フェンス,,東京都西多摩郡瑞穂町大字石畑211番地3,,,,,,,,
瑞穂町,3-1,35.770179,139.352384,5,西多摩農協瑞穂支店前植込み野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎2261番地,,,,,,,,
瑞穂町,3-2,35.7687252,139.352337,5,瑞穂第一小学校フェンス,,東京都西多摩郡瑞穂町大字箱根ヶ崎2287番地,,,,,,,,
瑞穂町,3-3,35.7711229,139.3462768,5,箱根ヶ崎西口ロータリー内野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎387番地1,,,,,,,,
瑞穂町,3-4,35.7711056,139.3492288,5,山田様方プロック塀,,東京都西多摩郡瑞穂町大字箱根ヶ崎265番地,,,,,,,,
瑞穂町,3-5,35.771297,139.346759,5,JR八高線箱根ヶ崎駅東西自由通路内,,東京都西多摩郡瑞穂町大字箱根ヶ崎397番地,,,,,,,,
瑞穂町,3-6,35.7679652,139.3498696,5,箱根ヶ崎南会館フェンス,,東京都西多摩郡瑞穂町大字武蔵3番地,,,,,,,,
瑞穂町,3-7,35.7736446,139.3517715,5,東京都酪農業協同組合前緑地帯野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎99番地2,,,,,,,,
瑞穂町,4-1,35.7753104,139.3343012,5,下野公園北側フェンス,,東京都西多摩郡瑞穂町長岡1丁目40番地,,,,,,,,
瑞穂町,4-2,35.7787675,139.3310863,5,本橋様方プロック塀,,東京都西多摩郡瑞穂町大字長岡長谷部218番地,,,,,,,,
瑞穂町,4-3,35.7771684,139.3284574,5,長岡南会館フェンス,,東京都西多摩郡瑞穂町長岡4丁目6番地4,,,,,,,,
瑞穂町,4-4,35.7788257,139.3270584,5,かすが公園東側フェンス,,東京都西多摩郡瑞穂町長岡4丁目24番地,,,,,,,,
瑞穂町,4-5,35.782393,139.33008,5,近藤様方プロック塀,,東京都西多摩郡瑞穂町大字長岡長谷部249番地,,,,,,,,
瑞穂町,4-6,35.7799031,139.3344206,5,(株)生出西側野立,,東京都西多摩郡瑞穂町大字長岡長谷部176番地15,,,,,,,,
瑞穂町,4-7,35.786109,139.3303451,5,西村様方プロック塀,,東京都西多摩郡瑞穂町大字長岡長谷部345番地3,,,,,,,,
瑞穂町,5-1,35.7924499,139.3387628,5,栗原町会館野立,,東京都西多摩郡瑞穂町大字富士山栗原新田33番地1,,,,,,,,
瑞穂町,5-2,35.7924076,139.3539921,5,友野様方野立,,東京都西多摩郡瑞穂町大字ニ本木659番地3,,,,,,,,
瑞穂町,5-3,35.7798055,139.3525906,5,富士山公会堂野立,,東京都西多摩郡瑞穂町大字駒形富士山207番地,,,,,,,,
瑞穂町,5-4,35.7862571,139.3548223,5,ホワイト急便東側フェンス,,東京都西多摩郡瑞穂町大字駒形富士山495番地,,,,,,,,
瑞穂町,5-5,35.7879026,139.3490212,5,ストアーコヤマ横野立,,東京都西多摩郡瑞穂町大字高根652番地3,,,,,,,,
瑞穂町,5-6,35.7903239,139.3558674,5,瑞穂第三小学校フェンス,,東京都西多摩郡瑞穂町大字ニ本木670番地,,,,,,,,
瑞穂町,5-7,35.7857127,139.3514979,5,ロジボート多摩瑞穂東側野立,,東京都西多摩郡瑞穂町大字高根632番地3,,,,,,,,
瑞穂町,6-1,35.7632906,139.3374142,5,都営瑞穂アバート集会所前公園野立,,東京都西多摩郡瑞穂町むさし野1丁目1番地,,,,,,,,
瑞穂町,6-2,35.762155,139.3385548,5,むさし野公園(駐在所横)野立,,東京都西多摩郡瑞穂町むさし野1丁目2番地,,,,,,,,
瑞穂町,6-3,35.7608822,139.3395034,5,都営瑞穂アパート23号棟公園前野立,,東京都西多摩郡瑞穂町むさし野1丁目5番地,,,,,,,,
瑞穂町,6-4,35.7608827,139.3373818,5,都営瑞穂アパート12号前野立,,東京都西多摩郡瑞穂町むさし野1丁目2番地,,,,,,,,
瑞穂町,6-5,35.7591793,139.3378546,5,みずほさかえ公園フェンス,,東京都西多摩郡瑞穂町むさし野2丁目43番地2,,,,,,,,
瑞穂町,6-6,35.7582196,139.3409443,5,富士見中央公園フェンス,,東京都西多摩郡瑞穂町むさし野2丁目8番地5,,,,,,,,
瑞穂町,6-7,35.757797,139.338285,5,武蔵野児童公園フェンス,,東京都西多摩郡瑞穂町むさし野2丁目20番地5,,,,,,,,
瑞穂町,7-1,35.7759441,139.3504769,5,狭山神社入口野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎2番地,,,,,,,,
瑞穂町,7-2,35.7759145,139.347838,5,瑞穂武道館フェンス,,東京都西多摩郡瑞穂町大字箱根ヶ崎519番地,,,,,,,,
瑞穂町,7-3,35.7731093,139.3485783,5,円福寺駐車場フェンス,,東京都西多摩郡瑞穂町大字箱根ヶ崎154番地,,,,,,,,
瑞穂町,7-4,35.7787003,139.349293,5,吉岡園芸フェンス,,東京都西多摩郡瑞穂町大字箱根ヶ崎752番地1,,,,,,,,
瑞穂町,7-5,35.7748041,139.34607,5,松原稲荷神社西側野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎472番地1,,,,,,,,
瑞穂町,7-6,35.7765273,139.3485199,5,狭山池公園調練橋手前野立,,東京都西多摩郡瑞穂町大字箱根ヶ崎708番地,,,,,,,,
瑞穂町,7-7,35.7767764,139.3428284,5,ふれつしゅはうす駐車場フェンス,,東京都西多摩郡瑞穂町大字箱根ヶ崎611番地1,,,,,,,,
瑞穂町,8-1,35.7748835,139.3393628,5,さくら公園フェンス,,東京都西多摩郡瑞穂町箱根ヶ崎東松原33番地,,,,,,,,
瑞穂町,8-2,35.7739586,139.3397223,5,(株)玄聖緑道野立,,東京都西多摩郡瑞穂町箱根ヶ崎東松原19番地6,,,,,,,,
瑞穂町,8-3,35.7708882,139.3398058,5,松原ひがし公園フェンス,,東京都西多摩郡瑞穂町箱根ヶ崎東松原7番地,,,,,,,,
瑞穂町,8-4,35.7686521,139.3368813,5,瑞穗第四小学校フェンス,,東京都西多摩郡瑞穂町箱根ヶ崎西松原2番地1,,,,,,,,
瑞穂町,8-5,35.7652397,139.3384704,5,南平ひばり公園東側フェンス,,東京都西多摩郡瑞穂町南平2丁目37番地,,,,,,,,
瑞穂町,8-6,35.7716653,139.3343861,5,松原中央公園野立,,東京都西多摩郡瑞穂町箱根ヶ崎西松原42番地,,,,,,,,
瑞穂町,8-7,35.7709101,139.33678,5,関谷様方フェンス,,東京都西多摩郡瑞穂町箱根ヶ崎西松原35番地1,,,,,,,,
瑞穂町,9-1,35.784497,139.361223,5,栗原様方プロック塀,,東京都西多摩郡瑞穂町大字二本木841番地4,,,,,,,,
瑞穂町,9-2,35.784336,139.3630093,5,高根町会館生垣,,東京都西多摩郡瑞穂町大字高根94番地4,,,,,,,,
瑞穂町,9-3,35.7853877,139.3640388,5,高根下公園フェンス,,東京都西多摩郡瑞穂町大字高根68番地1,,,,,,,,
瑞穂町,9-4,35.7878491,139.3648713,5,関谷様方フェンス,,東京都西多摩郡瑞穂町大字駒形富士山64番地4,,,,,,,,
瑞穂町,9-5,35.7879448,139.3676018,5,栗原様方フェンス,,東京都西多摩郡瑞穂町大字駒形富士山17番地8,,,,,,,,
瑞穂町,9-6,35.7813207,139.3589882,5,竹内運輸工業株式会社駐車場フェンス,,東京都西多摩郡瑞穂町大字高根277番地,,,,,,,,
瑞穂町,9-7,35.7850162,139.3665376,5,古山様方北側野立,,東京都西多摩郡瑞穂町大字高根29番地,,,,,,,,
